X [m],Y [m],Z [m],Liquid Pressure [Pa],Liquid Saturation,pe,Total H+ [M],Total Ca++ [M],Total Na+ [M],Total K+ [M],Total Mg++ [M],Total CO3-- [M],Total Cl- [M],Total UO2++ [M],Total O2(aq) [M],Total H4(SiO4) [M],Total Fe++ [M],Total Al+++ [M],Total SO4-- [M],OH- [M],CH4 [M],Al(OH)4- [M],Al(OH)3 [M],NaAl(OH)4 [M],Al(OH)2+ [M],HCO3- [M],CO2 [M],Na(HCO3) [M],Mg(HCO3)+ [M],CaCO3 [M],Na(CO3)- [M],FeCO3 [M],Fe(OH)CO3 [M],Ca(SO4) [M],Ca(HCO3)+ [M],MgCl+ [M],Fe+++ [M],FeCl+ [M],Fe(SO4) [M],Fe(OH)+ [M],Fe(OH)2+ [M],Fe(OH)3 [M],Fe(CO3)2-- [M],H2(aq) [M],Mg(SO4) [M],Mg(CO3) [M],U++++ [M],Ca2UO2(CO3)3 [M],CaUO2(CO3)3-- [M],UO2(CO3)3---- [M],MgUO2(CO3)3-- [M],Mg2UO2(CO3)3 [M],UO2(CO3)2-- [M],UO2(CO3) [M],UO2(OH)+ [M],UO2(OH)2 [M],U(OH)4 [M],UO2+ [M],HS- [M],H2S [M],Fe(HS)+ [M],SO3-- [M],S2O3-- [M],Na(S2O3)- [M],Mg(S2O3) [M],Ca(S2O3) [M],H(SO3)- [M],H(SO4)- [M],Smectite_MX80 VF [m^3 mnrl/m^3 bulk],Quartz VF [m^3 mnrl/m^3 bulk],Gypsum VF [m^3 mnrl/m^3 bulk],Pyrite VF [m^3 mnrl/m^3 bulk],Calcite VF [m^3 mnrl/m^3 bulk],Dolomite VF [m^3 mnrl/m^3 bulk],Siderite VF [m^3 mnrl/m^3 bulk],Uraninite VF [m^3 mnrl/m^3 bulk],Smectite_MX80 Rate [mol/m^3/sec],Quartz Rate [mol/m^3/sec],Gypsum Rate [mol/m^3/sec],Pyrite Rate [mol/m^3/sec],Calcite Rate [mol/m^3/sec],Dolomite Rate [mol/m^3/sec],Siderite Rate [mol/m^3/sec],Uraninite Rate [mol/m^3/sec],Total Sorbed H+ [mol/m^3],Total Sorbed Ca++ [mol/m^3],Total Sorbed Na+ [mol/m^3],Total Sorbed K+ [mol/m^3],Total Sorbed Mg++ [mol/m^3],Total Sorbed CO3-- [mol/m^3],Total Sorbed Cl- [mol/m^3],Total Sorbed UO2++ [mol/m^3],Total Sorbed O2(aq) [mol/m^3],Total Sorbed H4(SiO4) [mol/m^3],Total Sorbed Fe++ [mol/m^3],Total Sorbed Al+++ [mol/m^3],Total Sorbed SO4-- [mol/m^3],Material ID
-11.553816249999999,-0.38525016875,0.0,502175.1,1.0,-2.47079,0.002245091,0.02107158,0.0885372,0.0008724105,0.009272503,0.001928384,0.1350336,1.000075e-16,-2.977434e-10,0.0001814862,5.365888e-05,1.000002e-16,0.006779918,9.70463e-08,3.820312e-17,7.484175e-17,2.167746e-17,6.257128e-19,2.842723e-18,0.001406539,0.0003236057,3.805246e-05,4.024463e-05,3.675427e-06,5.7348e-07,7.234222e-07,3.248116e-10,0.001778791,0.0001129884,0.0007841878,0.0,1.502554e-05,4.209291e-06,6.108651e-08,2.872004e-12,2.633048e-13,4.768447e-11,2.367904e-12,0.0006050607,8.649317e-07,0.0,9.170212e-17,7.326562e-18,0.0,4.748695e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329734e-19,8.414949e-11,8.451153e-11,2.060714e-11,3.007229e-15,2.888805e-15,3.246444e-16,1.548358e-16,1.282914e-16,2.621135e-15,2.471547e-08,0.0,0.25,0.0,3.38198e-17,0.0,0.0,0.0,0.0,0.0,1.72414e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-12.11663125,-0.034781183125,0.0,502186.8,1.0,-2.47079,0.002245091,0.02107158,0.0885372,0.0008724105,0.009272503,0.001928384,0.1350336,1.000075e-16,-2.977435e-10,0.0001814862,5.365888e-05,1.000002e-16,0.006779918,9.70463e-08,3.820312e-17,7.484175e-17,2.167746e-17,6.257128e-19,2.842723e-18,0.001406539,0.0003236057,3.805246e-05,4.024464e-05,3.675427e-06,5.7348e-07,7.234222e-07,3.248116e-10,0.001778791,0.0001129884,0.0007841878,0.0,1.502554e-05,4.209291e-06,6.108651e-08,2.872004e-12,2.633048e-13,4.768447e-11,2.367904e-12,0.0006050607,8.649317e-07,0.0,9.170212e-17,7.326562e-18,0.0,4.748695e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329734e-19,8.414949e-11,8.451153e-11,2.060714e-11,3.007229e-15,2.888805e-15,3.246444e-16,1.548358e-16,1.282914e-16,2.621135e-15,2.471547e-08,0.0,0.25,0.0,3.382053e-17,0.0,0.0,0.0,0.0,0.0,1.725065e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-12.759317499999998,-0.512132814375,0.0,502200.3,1.0,-2.47079,0.002245091,0.02107158,0.0885372,0.0008724105,0.009272503,0.001928384,0.1350336,1.000075e-16,-2.977435e-10,0.0001814862,5.365888e-05,1.000002e-16,0.006779918,9.70463e-08,3.820312e-17,7.484175e-17,2.167746e-17,6.257128e-19,2.842723e-18,0.001406539,0.0003236057,3.805246e-05,4.024464e-05,3.675427e-06,5.7348e-07,7.234222e-07,3.248116e-10,0.001778791,0.0001129884,0.0007841878,0.0,1.502554e-05,4.209291e-06,6.108651e-08,2.872004e-12,2.633048e-13,4.768447e-11,2.367904e-12,0.0006050607,8.649317e-07,0.0,9.170212e-17,7.326562e-18,0.0,4.748695e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329734e-19,8.414949e-11,8.451153e-11,2.060715e-11,3.007229e-15,2.888805e-15,3.246444e-16,1.548358e-16,1.282914e-16,2.621135e-15,2.471547e-08,0.0,0.25,0.0,3.382009e-17,0.0,0.0,0.0,0.0,0.0,1.724449e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-13.4429175,-0.9693879124999999,0.0,502214.4,1.0,-2.47079,0.002245091,0.02107158,0.08853721,0.0008724105,0.009272504,0.001928384,0.1350336,1.000075e-16,-2.977435e-10,0.0001814862,5.365888e-05,1.000002e-16,0.006779918,9.704631e-08,3.820312e-17,7.484175e-17,2.167746e-17,6.257128e-19,2.842723e-18,0.001406539,0.0003236057,3.805246e-05,4.024464e-05,3.675427e-06,5.7348e-07,7.234222e-07,3.248116e-10,0.001778791,0.0001129884,0.0007841878,0.0,1.502554e-05,4.209291e-06,6.108651e-08,2.872004e-12,2.633048e-13,4.768447e-11,2.367904e-12,0.0006050607,8.649317e-07,0.0,9.170212e-17,7.326562e-18,0.0,4.748695e-19,0.0,1.344114e-19,0.0,0.0,0.0,1.360814e-19,1.329734e-19,8.414949e-11,8.451153e-11,2.060715e-11,3.007229e-15,2.888805e-15,3.246444e-16,1.548358e-16,1.282914e-16,2.621136e-15,2.471547e-08,0.0,0.25,0.0,3.38202e-17,0.0,0.0,0.0,0.0,0.0,1.724596e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-11.661057500000002,-1.065078775,0.0,502177.5,1.0,-2.47079,0.002245091,0.02107158,0.0885372,0.0008724105,0.009272503,0.001928384,0.1350336,1.000075e-16,-2.977434e-10,0.0001814862,5.365888e-05,1.000002e-16,0.006779918,9.70463e-08,3.820312e-17,7.484175e-17,2.167746e-17,6.257128e-19,2.842723e-18,0.001406539,0.0003236057,3.805246e-05,4.024463e-05,3.675427e-06,5.7348e-07,7.234222e-07,3.248116e-10,0.001778791,0.0001129884,0.0007841878,0.0,1.502554e-05,4.209291e-06,6.108651e-08,2.872004e-12,2.633048e-13,4.768447e-11,2.367904e-12,0.0006050607,8.649317e-07,0.0,9.170212e-17,7.326562e-18,0.0,4.748695e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329734e-19,8.414949e-11,8.451153e-11,2.060714e-11,3.007229e-15,2.888805e-15,3.246444e-16,1.548358e-16,1.282914e-16,2.621135e-15,2.471547e-08,0.0,0.25,0.0,3.382077e-17,0.0,0.0,0.0,0.0,0.0,1.725349e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-12.3647025,-1.2602758375,0.0,502192.3,1.0,-2.47079,0.002245091,0.02107158,0.0885372,0.0008724105,0.009272503,0.001928384,0.1350336,1.000075e-16,-2.977435e-10,0.0001814862,5.365888e-05,1.000002e-16,0.006779918,9.70463e-08,3.820312e-17,7.484175e-17,2.167746e-17,6.257128e-19,2.842723e-18,0.001406539,0.0003236057,3.805246e-05,4.024464e-05,3.675427e-06,5.7348e-07,7.234222e-07,3.248116e-10,0.001778791,0.0001129884,0.0007841878,0.0,1.502554e-05,4.209291e-06,6.108651e-08,2.872004e-12,2.633048e-13,4.768447e-11,2.367904e-12,0.0006050607,8.649317e-07,0.0,9.170212e-17,7.326562e-18,0.0,4.748695e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329734e-19,8.414949e-11,8.451153e-11,2.060714e-11,3.007229e-15,2.888805e-15,3.246444e-16,1.548358e-16,1.282914e-16,2.621135e-15,2.471547e-08,0.0,0.25,0.0,3.382047e-17,0.0,0.0,0.0,0.0,0.0,1.724975e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-13.02975125,-1.625404875,0.0,502206.3,1.0,-2.47079,0.002245091,0.02107158,0.08853721,0.0008724105,0.009272503,0.001928384,0.1350336,1.000075e-16,-2.977435e-10,0.0001814862,5.365888e-05,1.000002e-16,0.006779918,9.70463e-08,3.820312e-17,7.484175e-17,2.167746e-17,6.257128e-19,2.842723e-18,0.001406539,0.0003236057,3.805246e-05,4.024464e-05,3.675427e-06,5.7348e-07,7.234222e-07,3.248116e-10,0.001778791,0.0001129884,0.0007841878,0.0,1.502554e-05,4.209291e-06,6.108651e-08,2.872004e-12,2.633048e-13,4.768447e-11,2.367904e-12,0.0006050607,8.649317e-07,0.0,9.170212e-17,7.326562e-18,0.0,4.748695e-19,0.0,1.344114e-19,0.0,0.0,0.0,1.360814e-19,1.329734e-19,8.414949e-11,8.451153e-11,2.060715e-11,3.007229e-15,2.888805e-15,3.246444e-16,1.548358e-16,1.282914e-16,2.621136e-15,2.471547e-08,0.0,0.25,0.0,3.382036e-17,0.0,0.0,0.0,0.0,0.0,1.724827e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.830356249999998,-5.28654125,0.0,501533.5,1.0,-2.47079,0.002245091,0.02107157,0.08853718,0.0008724102,0.009272501,0.001928383,0.1350335,1.000075e-16,-2.977434e-10,0.0001814862,5.365886e-05,1.000001e-16,0.006779916,9.704628e-08,3.820311e-17,7.484172e-17,2.167745e-17,6.257126e-19,2.842722e-18,0.001406538,0.0003236056,3.805245e-05,4.024462e-05,3.675426e-06,5.734799e-07,7.23422e-07,3.248115e-10,0.00177879,0.0001129884,0.0007841876,0.0,1.502554e-05,4.20929e-06,6.108649e-08,2.872003e-12,2.633048e-13,4.768446e-11,2.367904e-12,0.0006050606,8.649315e-07,0.0,9.17021e-17,7.32656e-18,0.0,4.748694e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329733e-19,8.414947e-11,8.451151e-11,2.060714e-11,3.007228e-15,2.888804e-15,3.246443e-16,1.548358e-16,1.282913e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.381969e-17,0.0,0.0,0.0,0.0,0.0,1.723928e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.59705,-5.378475374999999,0.0,501517.6,1.0,-2.47079,0.002245091,0.02107157,0.08853718,0.0008724102,0.009272501,0.001928383,0.1350335,1.000075e-16,-2.977434e-10,0.0001814862,5.365886e-05,1.000001e-16,0.006779916,9.704627e-08,3.820311e-17,7.484172e-17,2.167745e-17,6.257126e-19,2.842722e-18,0.001406538,0.0003236056,3.805245e-05,4.024462e-05,3.675426e-06,5.734799e-07,7.23422e-07,3.248115e-10,0.00177879,0.0001129884,0.0007841876,0.0,1.502554e-05,4.20929e-06,6.108649e-08,2.872003e-12,2.633048e-13,4.768446e-11,2.367904e-12,0.0006050606,8.649315e-07,0.0,9.17021e-17,7.32656e-18,0.0,4.748694e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329733e-19,8.414947e-11,8.451151e-11,2.060714e-11,3.007228e-15,2.888804e-15,3.246443e-16,1.548358e-16,1.282913e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.382043e-17,0.0,0.0,0.0,0.0,0.0,1.72487e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.363631249999997,-5.2959905,0.0,501501.7,1.0,-2.47079,0.002245091,0.02107157,0.08853718,0.0008724102,0.009272501,0.001928383,0.1350335,1.000075e-16,-2.977434e-10,0.0001814862,5.365886e-05,1.000001e-16,0.006779916,9.704627e-08,3.820311e-17,7.484172e-17,2.167745e-17,6.257126e-19,2.842722e-18,0.001406538,0.0003236056,3.805245e-05,4.024462e-05,3.675426e-06,5.734799e-07,7.23422e-07,3.248115e-10,0.00177879,0.0001129884,0.0007841876,0.0,1.502554e-05,4.20929e-06,6.108649e-08,2.872003e-12,2.633048e-13,4.768446e-11,2.367904e-12,0.0006050606,8.649315e-07,0.0,9.17021e-17,7.32656e-18,0.0,4.748694e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329733e-19,8.414946e-11,8.451151e-11,2.060714e-11,3.007228e-15,2.888804e-15,3.246443e-16,1.548358e-16,1.282913e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.382027e-17,0.0,0.0,0.0,0.0,0.0,1.724688e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.027125,-4.550867125,0.0,501530.3,1.0,-2.47079,0.002245091,0.02107157,0.08853718,0.0008724102,0.009272501,0.001928383,0.1350335,1.000075e-16,-2.977434e-10,0.0001814862,5.365886e-05,1.000001e-16,0.006779916,9.704628e-08,3.820311e-17,7.484172e-17,2.167745e-17,6.257126e-19,2.842722e-18,0.001406538,0.0003236056,3.805245e-05,4.024462e-05,3.675426e-06,5.734799e-07,7.23422e-07,3.248115e-10,0.00177879,0.0001129884,0.0007841876,0.0,1.502554e-05,4.20929e-06,6.108649e-08,2.872003e-12,2.633048e-13,4.768446e-11,2.367904e-12,0.0006050606,8.649315e-07,0.0,9.17021e-17,7.32656e-18,0.0,4.748694e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329733e-19,8.414947e-11,8.451151e-11,2.060714e-11,3.007228e-15,2.888804e-15,3.246443e-16,1.548358e-16,1.282913e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.382008e-17,0.0,0.0,0.0,0.0,0.0,1.724429e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.70049875,-4.592266875,0.0,501516.8,1.0,-2.47079,0.002245091,0.02107157,0.08853718,0.0008724102,0.009272501,0.001928383,0.1350335,1.000075e-16,-2.977434e-10,0.0001814862,5.365886e-05,1.000001e-16,0.006779916,9.704627e-08,3.820311e-17,7.484172e-17,2.167745e-17,6.257126e-19,2.842722e-18,0.001406538,0.0003236056,3.805245e-05,4.024462e-05,3.675426e-06,5.734799e-07,7.23422e-07,3.248115e-10,0.00177879,0.0001129884,0.0007841876,0.0,1.502554e-05,4.20929e-06,6.108649e-08,2.872003e-12,2.633048e-13,4.768446e-11,2.367904e-12,0.0006050606,8.649315e-07,0.0,9.17021e-17,7.32656e-18,0.0,4.748694e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329733e-19,8.414947e-11,8.451151e-11,2.060714e-11,3.007228e-15,2.888804e-15,3.246443e-16,1.548358e-16,1.282913e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.382043e-17,0.0,0.0,0.0,0.0,0.0,1.724929e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.389656249999998,-4.560873375,0.0,501502.5,1.0,-2.47079,0.002245091,0.02107157,0.08853718,0.0008724102,0.009272501,0.001928383,0.1350335,1.000075e-16,-2.977434e-10,0.0001814862,5.365886e-05,1.000001e-16,0.006779916,9.704627e-08,3.820311e-17,7.484172e-17,2.167745e-17,6.257126e-19,2.842722e-18,0.001406538,0.0003236056,3.805245e-05,4.024462e-05,3.675426e-06,5.734799e-07,7.23422e-07,3.248115e-10,0.00177879,0.0001129884,0.0007841876,0.0,1.502554e-05,4.20929e-06,6.108649e-08,2.872003e-12,2.633048e-13,4.768446e-11,2.367904e-12,0.0006050606,8.649315e-07,0.0,9.17021e-17,7.32656e-18,0.0,4.748694e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329733e-19,8.414946e-11,8.451151e-11,2.060714e-11,3.007228e-15,2.888804e-15,3.246443e-16,1.548358e-16,1.282913e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.382041e-17,0.0,0.0,0.0,0.0,0.0,1.724845e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12.26661875,6.688908125,0.0,501684.5,1.0,-2.47079,0.002245091,0.02107157,0.08853718,0.0008724103,0.009272501,0.001928383,0.1350336,1.000075e-16,-2.977434e-10,0.0001814862,5.365886e-05,1.000001e-16,0.006779917,9.704628e-08,3.820311e-17,7.484173e-17,2.167746e-17,6.257127e-19,2.842722e-18,0.001406538,0.0003236056,3.805246e-05,4.024463e-05,3.675426e-06,5.734799e-07,7.23422e-07,3.248115e-10,0.001778791,0.0001129884,0.0007841876,0.0,1.502554e-05,4.20929e-06,6.10865e-08,2.872003e-12,2.633048e-13,4.768446e-11,2.367904e-12,0.0006050606,8.649315e-07,0.0,9.17021e-17,7.32656e-18,0.0,4.748694e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329733e-19,8.414947e-11,8.451151e-11,2.060714e-11,3.007228e-15,2.888805e-15,3.246443e-16,1.548358e-16,1.282913e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.381994e-17,0.0,0.0,0.0,0.0,0.0,1.724222e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11.58895125,6.651514624999999,0.0,501698.2,1.0,-2.47079,0.002245091,0.02107157,0.08853718,0.0008724103,0.009272501,0.001928383,0.1350336,1.000075e-16,-2.977434e-10,0.0001814862,5.365886e-05,1.000001e-16,0.006779917,9.704628e-08,3.820311e-17,7.484173e-17,2.167746e-17,6.257127e-19,2.842722e-18,0.001406538,0.0003236056,3.805246e-05,4.024463e-05,3.675426e-06,5.734799e-07,7.23422e-07,3.248115e-10,0.001778791,0.0001129884,0.0007841876,0.0,1.502554e-05,4.20929e-06,6.10865e-08,2.872003e-12,2.633048e-13,4.768446e-11,2.367904e-12,0.0006050606,8.649315e-07,0.0,9.17021e-17,7.32656e-18,0.0,4.748694e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329733e-19,8.414947e-11,8.451151e-11,2.060714e-11,3.007228e-15,2.888805e-15,3.246443e-16,1.548358e-16,1.282913e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.382019e-17,0.0,0.0,0.0,0.0,0.0,1.724633e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-14.053376250000001,-2.16519225,0.0,502227.0,1.0,-2.47079,0.002245091,0.02107158,0.08853721,0.0008724105,0.009272504,0.001928384,0.1350336,1.000075e-16,-2.977435e-10,0.0001814862,5.365888e-05,1.000002e-16,0.006779918,9.704631e-08,3.820312e-17,7.484175e-17,2.167746e-17,6.257128e-19,2.842723e-18,0.001406539,0.0003236057,3.805246e-05,4.024464e-05,3.675427e-06,5.7348e-07,7.234222e-07,3.248116e-10,0.001778791,0.0001129884,0.0007841878,0.0,1.502554e-05,4.209291e-06,6.108651e-08,2.872004e-12,2.633048e-13,4.768447e-11,2.367904e-12,0.0006050608,8.649318e-07,0.0,9.170213e-17,7.326562e-18,0.0,4.748695e-19,0.0,1.344114e-19,0.0,0.0,0.0,1.360814e-19,1.329734e-19,8.414949e-11,8.451153e-11,2.060715e-11,3.007229e-15,2.888805e-15,3.246444e-16,1.548358e-16,1.282914e-16,2.621136e-15,2.471547e-08,0.0,0.25,0.0,3.38197e-17,0.0,0.0,0.0,0.0,0.0,1.724168e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-16.27264375,1.1857655,0.0,502269.4,1.0,-2.47079,0.002245091,0.02107158,0.08853721,0.0008724105,0.009272504,0.001928384,0.1350336,1.000075e-16,-2.977435e-10,0.0001814862,5.365888e-05,1.000002e-16,0.006779919,9.704631e-08,3.820312e-17,7.484175e-17,2.167746e-17,6.257128e-19,2.842723e-18,0.001406539,0.0003236057,3.805247e-05,4.024464e-05,3.675427e-06,5.734801e-07,7.234222e-07,3.248116e-10,0.001778791,0.0001129884,0.0007841878,0.0,1.502554e-05,4.209291e-06,6.108652e-08,2.872004e-12,2.633048e-13,4.768447e-11,2.367904e-12,0.0006050608,8.649318e-07,0.0,9.170213e-17,7.326562e-18,0.0,4.748695e-19,0.0,1.344114e-19,0.0,0.0,0.0,1.360814e-19,1.329734e-19,8.414949e-11,8.451153e-11,2.060715e-11,3.007229e-15,2.888805e-15,3.246444e-16,1.548358e-16,1.282914e-16,2.621136e-15,2.471547e-08,0.0,0.25,0.0,3.381977e-17,0.0,0.0,0.0,0.0,0.0,1.724056e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-16.525442499999997,1.77928925,0.0,502274.9,1.0,-2.47079,0.002245091,0.02107158,0.08853721,0.0008724105,0.009272504,0.001928384,0.1350336,1.000075e-16,-2.977435e-10,0.0001814862,5.365888e-05,1.000002e-16,0.006779919,9.704631e-08,3.820312e-17,7.484175e-17,2.167746e-17,6.257128e-19,2.842723e-18,0.001406539,0.0003236057,3.805247e-05,4.024464e-05,3.675427e-06,5.734801e-07,7.234222e-07,3.248116e-10,0.001778791,0.0001129884,0.0007841878,0.0,1.502554e-05,4.209291e-06,6.108652e-08,2.872004e-12,2.633048e-13,4.768447e-11,2.367904e-12,0.0006050608,8.649318e-07,0.0,9.170213e-17,7.326562e-18,0.0,4.748695e-19,0.0,1.344114e-19,0.0,0.0,0.0,1.360814e-19,1.329734e-19,8.414949e-11,8.451154e-11,2.060715e-11,3.007229e-15,2.888805e-15,3.246444e-16,1.548358e-16,1.282914e-16,2.621136e-15,2.471547e-08,0.0,0.25,0.0,3.382047e-17,0.0,0.0,0.0,0.0,0.0,1.724937e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.8289683750000005,4.5934729999999995,0.0,502100.5,1.0,-2.47079,0.002245091,0.02107158,0.0885372,0.0008724105,0.009272503,0.001928384,0.1350336,1.000075e-16,-2.977434e-10,0.0001814862,5.365887e-05,1.000002e-16,0.006779918,9.70463e-08,3.820312e-17,7.484174e-17,2.167746e-17,6.257128e-19,2.842723e-18,0.001406539,0.0003236057,3.805246e-05,4.024463e-05,3.675427e-06,5.7348e-07,7.234222e-07,3.248116e-10,0.001778791,0.0001129884,0.0007841878,0.0,1.502554e-05,4.209291e-06,6.108651e-08,2.872004e-12,2.633048e-13,4.768447e-11,2.367904e-12,0.0006050607,8.649317e-07,0.0,9.170212e-17,7.326562e-18,0.0,4.748695e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329734e-19,8.414949e-11,8.451153e-11,2.060714e-11,3.007228e-15,2.888805e-15,3.246444e-16,1.548358e-16,1.282914e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.382066e-17,0.0,0.0,0.0,0.0,0.0,1.725191e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-8.527891625,4.889863,0.0,502115.2,1.0,-2.47079,0.002245091,0.02107158,0.0885372,0.0008724105,0.009272503,0.001928384,0.1350336,1.000075e-16,-2.977434e-10,0.0001814862,5.365887e-05,1.000002e-16,0.006779918,9.70463e-08,3.820312e-17,7.484174e-17,2.167746e-17,6.257128e-19,2.842723e-18,0.001406539,0.0003236057,3.805246e-05,4.024463e-05,3.675427e-06,5.7348e-07,7.234222e-07,3.248116e-10,0.001778791,0.0001129884,0.0007841878,0.0,1.502554e-05,4.209291e-06,6.108651e-08,2.872004e-12,2.633048e-13,4.768447e-11,2.367904e-12,0.0006050607,8.649317e-07,0.0,9.170212e-17,7.326562e-18,0.0,4.748695e-19,0.0,1.344113e-19,0.0,0.0,0.0,1.360814e-19,1.329734e-19,8.414949e-11,8.451153e-11,2.060714e-11,3.007228e-15,2.888805e-15,3.246444e-16,1.548358e-16,1.282914e-16,2.621135e-15,2.471546e-08,0.0,0.25,0.0,3.382015e-17,0.0,0.0,0.0,0.0,0.0,1.72454e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
